distance_m,mean_delta_s,median_delta_s,stddev_s,20260817T075848.967340Z-b21b0cca,20260817T080045.212818Z-1a67833d,20260817T080447.012719Z-a16fa874,20260817T080645.455659Z-8094e296,20260817T081048.550838Z-7aea19b1
290.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
292.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
294.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
296.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
298.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
300.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
302.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
304.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
306.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
308.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
310.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
312.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
314.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
316.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
318.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
320.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
322.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
324.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
326.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
328.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
330.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
332.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
334.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
336.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
338.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
340.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
342.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
344.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
346.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
348.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
350.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
352.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
354.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
356.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
358.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
360.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
362.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
364.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
366.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
368.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
370.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
372.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
374.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
376.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
378.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
380.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
382.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
384.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
386.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
388.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
390.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
392.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
394.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
396.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
398.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
400.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
402.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
404.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
406.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
408.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
410.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
412.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
414.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
416.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
418.0,-1.4210854715202005e-15,-1.7763568394002505e-15,4.050716828981884e-15,1.7763568394002505e-15,-1.7763568394002505e-15,-5.329070518200751e-15,-5.329070518200751e-15,3.552713678800501e-15
420.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
422.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
424.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
426.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
428.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
430.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
432.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
434.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
436.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
438.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
440.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
442.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
444.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
446.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
448.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
450.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
452.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
454.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
456.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
458.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
460.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
462.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
464.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
466.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
468.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
470.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
472.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
474.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
476.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
478.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
480.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
482.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
484.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
486.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
488.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
490.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
492.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
494.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
496.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
498.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
500.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
502.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.552713678800501e-15,3.552713678800501e-15
504.0,-2.842170943040401e-15,-3.552713678800501e-15,4.632171911966515e-15,0.0,-3.552713678800501e-15,-7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15
